text,label
"As regards medical tests, etc., I do not have all the information necessary to respond properly.",1
"What we know from the environmental side is what I have already mentioned, that there is now an environmental reconstruction plan, but when it comes to medical check-ups I do not have the information about that.",0
"What we know from an environmental point of view is what I have already mentioned: that there is now an environmental reconstruction plan, but as far as medical tests are concerned I have no information on this.",1
Of course I can go back and see whether we can find the necessary information.,0
I can certainly come back and see if we can get the necessary information.,1
Question No 30 by (H-0793/99):,0
Question No 30 by (H-0793/99):,1
Subject: Appointment of a European Union envoy for Tibet In 1998 the Tibetan Government in exile received over 4000 Tibetans who escaped over the Himalayan mountains seeking freedom and refuge at risk of life and limb.,0
"Subject: European Union designation of a responsible for Tibet In 1998, the Tibetan government in exile reported that more than 4,000 Tibetans were seeking freedom by fleeing their country through the Himalayas at the risk of their lives.",1
Many of the refugees had been severely frost-bitten and many had died along the way.,0
Many of them suffered severe freezes and many others perished.,1
When will the Commission appoint a Special Envoy for Tibet?,0
When does the Commission intend to appoint a person responsible for Tibet?,1
Mr Patten has the floor on behalf of the Commission.,0
"You have the floor, on behalf of the Commission, Mr Patten.",1
The concerns expressed by the European Parliament about Tibet are widely shared.,0
The concerns expressed by the European Parliament about Tibet are widely shared.,1
"I have long believed in the need to set out our views on human rights issues, including Tibet, firmly and candidly to the Chinese authorities.",0
"I have long believed in the need to express our views on human rights issues, including Tibet, firmly and frankly to the Chinese authorities.",1
"The European Union did that at the European Union­China Summit in Peking last month where we pressed the Chinese on a number of human rights issues, including Tibet.",0
"This is what the European Union did at the EU-China Summit in Beijing last month, where we put pressure on the Chinese on a number of human rights issues, including Tibet.",1
We again urged the Chinese to begin a dialogue with the Dalai Lama.,0
We once again urge the Chinese to enter into a dialogue with the Dalai Lama.,1
I urge the Chinese again to do so.,0
I urge you again to do so.,1
We will continue to raise Tibet with the Chinese authorities.,0
We will continue to raise the issue of Tibet with the Chinese authorities.,1
The appointment of an EU special envoy for Tibet would be primarily a matter for the Council to decide and Parliament might care to take the issue up directly with them.,0
"The appointment of a special EU envoy for Tibet would be a matter for the Council to decide first and foremost, so that Parliament may want to put the matter directly to its consideration.",1
"But for my part, I am not sure that it would add much practical value to our efforts.",0
But I am not sure that this would add much practical value to our efforts.,1
It would be unlikely to have much impact on the Chinese authorities and we already have effective channels of communication with the Tibetan community in exile.,0
It is unlikely that it will have much influence on the Chinese authorities and we already have effective channels of communication with the Tibetan community in exile.,1
"I am also keen to guard against an exponential growth in the number of special envoys, however worthy the cause.",0
"It is also my wish to prevent an exponential increase in the number of special envoys, however laudable the cause.",1
"Mr President, Mr Patten, of course, you are very well-qualified to comment on account of the time you spent in China, and you are well aware of how hard the Tibetans are trying to initiate a debate, something which has always been blocked hitherto.",0
"Mr President, Mr Patten, you obviously have excellent experience on the ground as a result of your life in China and you know very well that the Tibetans are making great efforts to bring about a dialogue which has always been prevented until now.",1
"However, if your response was to be that we should turn to ""Mr CFSP"" , that is, to Mr Solana, then I fear that this would constitute a one-sided approach to an external policy matter.",0
"However, if your answer is that we should address Mr PESC, that is to say Mr Solana, I am very afraid that this will lead to a unilateral orientation in the field of foreign policy.",1
"Your approach, which I am very much in favour of, since it is a coherent one, takes its inspiration from the issue of human rights; I wholeheartedly agree that we must embrace the cause of human rights.",0
"The Commission's approach, which I certainly support as a coherent approach, is indeed inspired by the human rights issue; I fully agree with you that we must deal with the human rights issue.",1
"Imprisonment, torture, the mutilation of young women and so on and so forth, are definitely issues that we could discuss ad infinitum.",0
"The detention, torture, rape of young women and many other issues of the same order could, of course, occupy us with whole nights of debate.",1
"If we cut down here and say that the Council now shares responsibility for this, then I fear that these human rights issues will not be given the attention they deserve.",0
I am very concerned that these human rights issues will not come to light if we reduce the subject to the declaration that the Council is also competent in this area.,1
"The possibility of stressing the importance of business and trade in the first place, but also making very sure that we include human rights in the equation, would be a step we should take in tandem with the European Commission, rather than saying that it is a matter for the Council.",0
"The possibility of highlighting economic and commercial aspects, but of course also human rights, would be a measure for which we would indeed hope to have the cooperation of the Commission and which would not be said to be a matter for the Council.",1
Let me make clear to the honourable Member what the position is.,0
Let me make it clear to Your Honor what the situation is.,1
I stated nothing but the truth when I said that the appointment of special envoys was a matter for the Council.,0
I have said nothing but the truth when I said that the appointment of special envoys is a matter for the Council.,1
"As it happens, we deal with the budgetary consequences, the Council makes the appointment.",0
It turns out that we are dealing with the budgetary consequences and the Council makes the appointment.,1
Some may think that the budgetary point should be looked at in due course.,0
Some may think that the budgetary aspect should be considered in due course.,1
"Putting that on one side, because that is the situation, it does not mean that we do not have a view and a competence in human rights issues.",0
"We must not forget that, since this is the case, it does not mean that we do not have an opinion and competence on human rights issues.",1
I have long believed that we should all recognise that countries where it is best to do business are countries that treat their own citizens most decently - everywhere in the world.,0
"I have long believed that we should all recognize that the countries where business is best are the countries that treat their own citizens the most correctly, everywhere in the world.",1
I repeat that we have made our position known to the Chinese on Tibet.,0
I repeat that we have made our position on Tibet known to the Chinese.,1
"During the few months that I have been a Commissioner that has happened twice, first of all in New York at our meeting with Minister Tang and most recently at the meeting in Peking and we will continue to make that concern manifest.",0
"In the few months I have been Commissioner, this has been done twice, first in New York at our meeting with Minister Tang and most recently at the Beijing meeting, and we will continue to make this concern apparent.",1
"If I can make a literary commendation to the honourable Member, who I recognise is interested in these subjects, I recommend to him a book published just before Christmas written by Isabel Hilton, the distinguished journalist, on the problems of Tibet.",0
"If I can make a literary recommendation to Your Honor, who I recognize is interested in these topics, I recommend a book published just before Christmas, written by Isabel Hilton, the well-known journalist, about the problems of Tibet.",1
"Mr President, I would like to start my additional question with the Tibetan greeting, which betokens peace and happiness.",0
"Mr President, let me open my supplementary question with the Tibetan greeting, which means nothing less than peace and happiness.",1
"We are not just talking about human rights and the environment where Tibet is concerned, rather it is about a unique cultural heritage that is also able to communicate important values such as peace, serenity, compassion - as the Dalai Lama would say - to us Europeans.",0
"In Tibet, not only are human rights and the environment threatened, but also a unique cultural heritage that can convey to Europeans important values such as tranquility, pause and compassion, as the Dalai Lama calls it.",1
"The question before us now is what can the Commission do to provide more practical support for his Holiness, the Dalai Lama' s, proposal for a peaceful solution to the Tibet affair?",0
My question is: what steps can the Commission take to more concretely support the proposal of His Holiness the Dalai Lama for a peaceful solution to the problem of Tibet?,1
I would point out that doing nothing will be the death of Tibetan culture and will mean the end of the Tibetan people.,0
I want to remind you that inaction will ultimately mean the death of Tibetan culture and the extinction of the Tibetan people.,1
I have much sympathy with what the honourable Member has said about cultural heritage and about the Buddhist tradition.,0
I sympathize with what your honour has said about the cultural heritage and Buddhist tradition.,1
Like the honourable Member I have read the autobiography of the Dalai Lama.,0
"Like Your Honor, I have read the Dalai Lama's autobiography.",1
"It is an extremely moving account, not just of his responsibilities in and towards Tibet but also of his spiritual views as well.",0
"It's a very emotional description, not only of his responsibilities in and towards Tibet, but also of his spiritual views.",1
"The Commission, like others, has urged dialogue.",0
"The Commission, like others, has called for dialogue.",1
The Dalai Lama has made it clear that peaceful dialogue is what he wishes.,0
The Dalai Lama has made it clear that what he wants is a peaceful dialogue.,1
I wish that the Chinese authorities had responded consistently and positively to that overture from the Dalai Lama.,0
I wish the Chinese authorities had responded consistently and positively to that opening by the Dalai Lama.,1
"At or around the time of President Clinton's visit to China, the President of the People's Republic of China gave the impression that dialogue was on the agenda.",0
"At the time of President Clinton's visit to China, the President of the People's Republic of China seemed to have dialogue on his agenda.",1
"It would be very beneficial, not just for Tibet and for all those who believe in peace and stability in Asia, but it would also be greatly to the credit of the Government of the People's Republic of China if they were to respond to those attempts to begin a dialogue.",0
"It would be very beneficial not only for Tibet and for all those who believe in peace and stability in Asia, but also for the reputation of the Government of the People's Republic of China, to respond to these attempts to enter into dialogue.",1
Question No 31 by (H-0795/99):,0
Question No 31 by (H-0795/99):,1
"Subject: Commission's rejection of legislation on proper administration in the EU According to newspaper reports, the Commission has rejected the proposal by EU Ombudsman Jacob Söderman for a citizens? right to proper administration in the EU.",0
"Subject: Regulation on good administration of the EU rejected by the Commission According to press reports, the Commission has rejected the proposal by Mr Jacob Söderman, European Ombudsman, on the right of citizens to good administration in the EU.",1
"Although the Commission has itself approved the idea of legislation on proper administration, it has not now accepted a detailed proposal that has been made, but has decided to issue a whole set of additional guidelines on improving service.",0
"The Commission itself has accepted the idea of a regulation on this subject, but has not at this time accepted the concrete proposal made, but has limited itself to giving a series of supplementary instructions on improving the service.",1
Are these reports accurate?,0
Is this information true?,1
"What is the reason for the Commission?s acting in this way, and how can it explain the resultant discrepancy between its words and its actions on the reform of EU administration?",0
What is the Commission's reason for acting and how does it intend to explain the difference between words and facts in its approach to the reform of EU administration?,1
Mr Patten has the floor on behalf of the Commission.,0
"You have the floor, on behalf of the Commission, Mr Patten.",1
The newspaper reports that the honourable Member made reference to seem to me to be misleading and inaccurate.,0
"The information in the press to which the honourable Member refers is, in my opinion, misleading and inaccurate.",1
In November 1999 the Commission approved at first reading a code of good administrative behaviour to be incorporated into its Rules of Procedure.,0
"In November 1999, the Commission adopted a code of good administrative conduct for its first reading.",1
"At the moment the Commission is consulting its staff representatives on the document, a process which will be finalised in the forthcoming weeks.",0
"The Commission is currently consulting the representatives of its staff on the document, a process which will be completed in the coming weeks.",1
The Commission will then adopt the code at second reading.,0
The Commission will then adopt the code at second reading.,1
It should be noted that the new Commission gave an immediate follow-up to the European Ombudsman decision of 28 July 1999 in his own-initiative inquiry related to the code.,0
It should be noted that the new Commission immediately took account of the European Ombudsman's decision of 28 July 1999 in its own initiative consultation on the code.,1
"The Commission would like to stress in particular that, in the drafting of the code, it has taken on board all the draft recommendations of the European Ombudsman.",0
The Commission would like to emphasise in particular that in drafting the code it has taken into account all draft recommendations of the European Ombudsman.,1
The code will be a document exclusively dealing with the relations of the Commission's administration with the public.,0
The Code shall be a document which shall deal exclusively with the relations of the Commission administration with the citizens.,1
It will be adopted through a legally-binding Commission decision to be published in the Official Journal of the European Communities.,0
It shall be adopted by a legally binding decision of the Commission to be published in the Official Journal of the European Communities.,1
The document has been drawn up taking full account of the provisions contained in the draft prepared by the European Ombudsman's office.,0
The document has been drawn up taking full account of the provisions contained in the draft draft prepared by the European Ombudsman's office.,1
According to the related provisions in the Treaties the responsible legislator for establishing its Rules of Procedure is the Commission itself.,0
"In accordance with the relevant provisions of the Treaties, the Commission is the legislator responsible for establishing the Commission's rules of procedure.",1
"However, it goes without saying that the Commission adheres to the principle of regular political dialogue with the European Parliament on all aspects of administrative reform.",0
"It is, however, not surprising that the Commission is committed to the principle of maintaining a regular political dialogue with the European Parliament on all aspects of administrative reform.",1
"Mr President, I would like to thank the Commissioner. However, I would still like to ask when this code will finally come into force, bearing in mind that it has been on the agenda since 1997.",0
"Mr President, I would like to thank the Commissioner and ask him again when these instructions are finally scheduled to come into force, given that they have been in effect since 1997.",1
The newspaper reports were misleading.,0
The information in the press was misleading.,1
I do not think there is any difference between us and the Ombudsman.,0
I don't think there's any difference between us and the Ombudsman.,1
There is a question about the legislative base on which we have taken the best advice and I think we are soundly placed on that.,0
"The question of the legislative basis, which we have consulted well on, is here, and I think we are taking firm ground in this respect.",1
"I want to repeat that honourable Members, like the honourable Member who asked the question, who take a particular interest in this issue, will want to have a dialogue about it.",0
"I would like to reiterate that Members who, like the Member who asked the question, have a special interest in this subject will want to have a dialogue on it.",1
It is extremely important and I recognise the concern of the honourable Member.,0
It is extremely important and I understand your concern.,1
I want to thank the Commission for what I perceive as a very positive answer.,0
I would like to thank the Commission for something which I consider a very positive response.,1
"For safety' s sake, I should like to have confirmation that it really is the case that, where the Commission and good administration are concerned, there is no part of Jacob Söderman' s proposal which the Commission thinks is unacceptable.",0
"I would like to confirm that there is really nothing in Jacob Söderman's proposal, as regards the Commission and good administration, that the Commission finds unacceptable.",1
Is it true that the contents of all parts of the proposal will be approved?,0
Is it true that the content of the proposal will be approved in all its parts?,1
Let me read what it says in my brief - and as it is in my brief it must be true!,0
Let me read what it says in my notes - and since it's in my notes it must be true!,1
"""I would like to stress again that the Commission has accepted all the Ombudsman's recommendations contained in his draft recommendations of July 1999"".",0
'I would like to reiterate that the Commission has accepted all the Ombudsman's recommendations contained in its draft recommendations of July 1999.',1
"Both documents, that is the Commission's document and the Ombudsman's draft, cover largely the same ground.",0
"Both documents, that is to say the Commission document and the Ombudsman's draft, touch on much the same points.",1
The only substantial question that has arisen is the legislative basis.,0
The only important issue that has arisen is the legislative basis.,1
I can go into that in detail if the honourable Member would like but there is no doubt that we are on all fours with the Ombudsman on this important issue.,0
"I can go into detail if your honour wishes, but there is no doubt that we are in complete harmony with the Ombudsman on this important issue.",1
"We will be happy to incorporate Mr Patten' s notes into the bibliography, as another bedside book for the Members to bear in mind.",0
We are pleased to include Mr Patten's notes in the bibliography as another reference book for Members to consider.,1
"As the author is not present, Question No 32 lapses.",0
"Since its author is not present, question no. 32 falls.",1
I apologise to Mr Vitorino for this parliamentary discourtesy. I am sorry.,0
"I apologise to Mr Vitorino for this Parliamentary disrespect, which I regret.",1
"According to the Rules of Procedure, you are not required to reply.",0
"It is exempt from answering, under the Rules of Procedure.",1
I wish you a good evening.,0
I wish you a very good evening.,1
"Questions to Mr Nielson, who is replaced by Mr Patten",0
"Questions to Mr Nielson, who is replaced by Mr Patten",1
Questions 33 and 34 of Questions to the Commission were intended for Mr Nielson.,0
Questions 33 and 34 of the second part of the Commission's question-and-answer round were addressed to Mr Nielson.,1
Mr Nielson cannot be present today since he is in South Africa.,0
Mr Nielson cannot be present today because he is in South Africa.,1
"I must tell you that the Vice-President of the Commission, Mrs Loyola de Palacio, has sent me a kind letter giving me all sorts of explanations and informing me that Mr Patten will reply to the questions.",0
"I must tell you that the Vice-President of the Commission, Mrs Loyola de Palacio, has sent me a careful letter giving all sorts of explanations and stating that Mr Patten will be the one to answer these questions.",1
Question No 33 by (H-0829/99):,0
Question No 33 by (H-0829/99):,1
"'Mainstreaming' means taking account of equality between women and men as an integral part of all forms of development policy, strategy and measures.",0
"The integration of the equality dimension implies taking into account equality between women and men as an integral part of any development policy, strategy or initiative.",1
"To achieve that, the Council's guidelines must be implemented in their entirety.",0
"To achieve this objective, the Council's guidelines must be fully applied.",1
Current staff must receive compulsory training in equal opportunities and 1-2 days' training in such issues should form an essential part of the Directorate-General for Development's introductory courses for new staff.,0
The current staff should receive compulsory training on equality issues and 1-2-day training on such issues should be an essential element in the Directorate-General's introductory courses for new staff.,1
Is the Commission prepared to take such measures?,0
Does the Commission propose to implement these measures?,1
"Can I first of all emphasise how sorry my colleague, Mr Nielson, was that he could not be here but the honourable Members who are concerned about these development questions will know how important his mission is, trying to ensure that our agreement with South Africa survives.",0
"I should like to stress first of all how much my colleague Mr Nielson felt that he could not be here, but the Members who are interested in these development issues will know how important his mission is, trying to ensure that our agreement with South Africa survives.",1
"The Commission is prepared to look at the possibility of making an introduction to gender and development, part of the so-called induction courses for new staff, something that has been done already but not, I admit, on a regular basis.",0
"The Commission is prepared to consider the possibility of a section on equality between men and women in development aid policy being included in the initial training courses for new staff, which has already been done but, let us admit, not on a regular basis.",1
The training of staff moving to the delegations in the different regions is another entry point.,0
Training of staff moving to the delegations in the different regions is another point of access.,1
The training then would be automatically performed without being compulsory.,0
Training would then be automatically carried out without being compulsory.,1
We also aim to include training in these issues in the basic training that our officials receive in project cycle management.,0
We also propose to include training on these topics in the basic training our officials receive in the project cycle management.,1
"As far as possible, we want to see this sort of training automatically built into programmes at the outset, instead of having to be tackled separately and later.",0
"We want this type of training to be automatically included in the programmes at the beginning, as far as possible, rather than having to be addressed separately and later.",1
My own view as a former development minister is that these issues should be mainstreamed themselves and tackled at the heart of training and not turned into a sort of optional add-on.,0
"My own view as former Minister for Development is that these issues should become a basic part of training and be addressed within the core of it, not become a sort of optional supplement.",1
The quest for equality should permeate the work of the Directorate-General for Development at all levels.,0
The desire to achieve equal opportunities for men and women at all levels should be part of the work of the Directorate-General for Development Aid.,1
"It is not to be brought in as a ""sort of optional add-on"" .",0
"It should not be considered a ""peripheral"" subject.",1
"This must naturally lead to a reformulation of development goals and strategies, together with a transformation of institutions and processes so that both women' s and men' s priorities and needs are better reflected.",0
"This obviously involves reformulating development strategies and objectives, as well as changing institutions and processes, so that the priorities and needs of both women and men are more properly reflected.",1
"In addition, measures must be taken to combat differences on the grounds of gender.",0
We must also take action against gender-based inequalities.,1
"Equality must permeate not only projects and programmes but also all overarching goals, action plans and strategies.",0
"Equal opportunities between men and women should be present not only in projects and programmes but also in all general objectives, action plans and strategies.",1
It would appear that we are in agreement about this.,0
We seem to agree on this point.,1
"However, responsibility for ensuring that due attention is given to equality lies with departmental and unit managers.",0
But the responsibility to pay attention to equal opportunities issues lies with department heads and office heads.,1
"If the latter do not have the required professional competence, then nothing will happen and gender mainstreaming will no longer be a priority.",0
"If bosses do not have the required professional suitability, then nothing will happen; they will not give importance to gender mainstreaming.",1
"Extremely few members of the Directorate-General for Development, that is to say unit managers and more senior managers, have taken part in the gender courses that have been organised.",0
"Very few heads of the Directorate-General for Development Assistance, that is, department heads and even higher heads, have taken part in the gender courses that have been organized.",1
"Only one manager has participated in gender training, and for half a day.",0
"Only one boss has taken part in one of these courses, half a day.",1
That is naturally unacceptable.,0
This is unacceptable.,1
What is the Commission prepared to do to ensure that unit managers and more senior managers go through the necessary gender training?,0
What is the Commission willing to do to ensure that department heads and other senior officials attend gender courses?,1
"Gender has in fact been included in the compulsory introductory course for new employees, but then with only one to two hours devoted to it on each course.",0
"These courses have sometimes been included in the compulsory training of new officials, but have been one or two hours long.",1
"This limited training element has, however, been removed from all introductory courses which have taken place in recent times.",0
"However, these little curricula have recently been suppressed.",1
"As I point out in my question, one to two days, and not one to two hours, need to be devoted to the subject.",0
"As I pointed out in my question, you do not have to spend an hour or two on this subject, but one or two days.",1
My question is this: is the Commission really prepared to comply with the adopted guidelines for gender mainstreaming at the Directorate-General for Development?,0
My question is: is the Commission really willing to comply with the guidelines adopted for gender mainstreaming in the Directorate-General for Development Aid?,1
Well I certainly take gender mainstreaming seriously and so does my colleague Commissioner Nielson.,0
I am not sure what the Commissioner will do if he is not able to take the matter into account.,1
"Secondly, in my view, while the training that we are talking about should not be compulsory - after all there is no compulsory training on anything in the Commission - it should be essential.",0
"Secondly, in my view, although the training we are talking about should not be mandatory - after all, there is no compulsory training on anything in the Commission - it should be essential.",1
"And, since it should be essential, I would hope that everybody would make certain that they had adequate gender training.",0
"And since it should be essential, I would expect everyone to take care of having adequate training in the subject.",1
That goes for everybody at whatever level of seniority.,0
"This is valid for everyone, regardless of their rank.",1
It is not something which more senior officials can deem appropriate for their juniors but think that they are too grown-up or too senior to receive themselves.,0
It is not something that officials in higher positions can consider appropriate for their subordinates and think that they are too old or too old to receive it themselves.,1
So I sympathise very much with what the honourable Member has said.,0
I therefore express my deep sympathy for what your honour has said.,1
I hope the approach that we are following both demonstrates practicality and the imperative of giving this the attention which it deserves.,0
I hope that the approach we are taking will demonstrate both the practical nature and the urgent need to give this the attention it deserves.,1
"Since 1991, the Community has provided significant financial support to the New Independent States including the countries of central Asia.",0
"Since 1991 the Community has provided considerable financial assistance to the New Independent States, including the Central Asian countries.",1
The major part of European Union aid has been provided under the TACIS programme.,0
Most of the EU's aid has been provided under the TACIS programme.,1
"In 1998 and 1999 Kyrgyzstan, Kazakhstan, Uzbekistan and Turkmenistan received technical assistance of EUR 75 million.",0
"In 1998 and 1999, Kyrgyzstan, Kazakhstan, Uzbekistan and Turkmenistan received technical assistance worth EUR 75 million.",1
"This assistance has delivered benefits in all sectors, in particular agriculture, infrastructure development, the private economy and the strengthening of institutions.",0
"This aid has brought benefits in all sectors, in particular agriculture, infrastructure development, the private economy and the strengthening of institutions.",1
Security considerations have prevented Tajikistan from benefiting fully from TACIS but a rehabilitation programme of EUR 7.2 million has been in place in 1998 and 1999.,0
"Security considerations have prevented Tajikistan from fully benefiting from TACIS, but in 1998 and 1999 a €7.2 million rehabilitation programme was in place.",1
"In addition to national programmes, the European Union has supported important regional actions in the energy, transport and environmental sectors.",0
"In addition to national programmes, the European Union has supported important regional actions in the energy, transport and environmental sectors.",1
"Food security programmes in central Asia began in 1996, following two previous years when the European Union provided food aid in kind.",0
"In 1996, food security programmes were launched in Asia, following a two-year period of in-kind food aid from the European Union.",1
"These programmes have benefited Kyrgyzstan and to a more limited extent, Tajikistan.",0
"These programmes have benefited Kyrgyzstan and, to a lesser extent, Tajikistan.",1
Funding for NGO programmes in Tajikistan amounted to EUR 7.42 million in 1998 and 1999.,0
The funding of programmes with NGOs in Tajikistan amounted to EUR 7.42 million in 1998 and 1999.,1
"Over the same period, Kyrgyzstan received EUR 17 million.",0
"During the same period, Kyrgyzstan received 17 million euros.",1
"Since 1993 the Commission's European Community Humanitarian Office, ECHO, has been active in supporting the most vulnerable groups and sectors in Tajikistan and Kyrgyzstan.",0
"Since 1993, ECHO, the European Community's Humanitarian Office, has been providing assistance to the most vulnerable groups and sectors in Tajikistan and Kyrgyzstan.",1
"In 1998 and 1999 EUR 3.8 million was granted to Kyrgyzstan and Tajikistan received over EUR 35 million, mainly for food, medical supplies, water and sanitation.",0
"In 1998 and 1999, EUR 3.8 million was granted to Kyrgyzstan and EUR 35 million to Tajikistan, mainly for food, medical supplies, water and sanitation.",1
Frequent monitoring and situation assessments have shown that European Union assistance is contributing to the stability of these countries and therefore the ongoing peace process.,0
The frequent monitoring and status reports have shown that EU aid is contributing to the stability of these countries and thus to the ongoing peace process.,1
"Mr President, Commissioner, there is a risk of Central Asia and the Caspian Sea becoming the Balkans of the 21st Century.",0
"Mr President, Commissioner, Central Asia and the Caspian Sea are threatening to become the Balkans of the 21st century.",1
That is why it is imperative to stabilise the two major states of Turkmenistan and Uzbekistan in particular.,0
This is why the stabilization of the great states of Turkmenistan and Uzbekistan is also very important.,1
"That is why I would like to ask you what you are actually able to do within your own sphere of competence, how the negotiations with regard to the partnership agreement with these two countries are going, that is, with regard to political relations that is.",0
"I would therefore like to ask you about a matter of your competence, namely the state of the negotiations on cooperation agreements with both countries, namely political relations.",1
"Of course, that falls within your remit; my next question falls within Mr Nielson' s remit in that it concerns environmental cooperation, in particular matters pertaining to water and the problems surrounding the cotton monocultures, which are the cause of great aridity.",0
"This is your direct competence; my other question concerns the area of competence of Mr Nielsen, in particular ecological cooperation, particularly with regard to water and the problem of drought-inducing cotton monocultures.",1
"We were able, at the Istanbul Summit a couple of weeks ago, to meet and have discussions with some of the Central Asian republics.",0
"A couple of weeks ago, at the Istanbul summit, we were able to meet and hold talks with some of the Central Asian republics.",1
I am very anxious that we should strengthen our relationship with them.,0
It is my fervent desire that we intensify our relations with them.,1
"I can send the honourable Member, if he would like, a detailed breakdown of exactly where we stand on the negotiation of partnership and cooperation agreements with each of the Central Asian republics.",0
"If you wish, I can send the honourable Member a detailed analysis of exactly where the negotiation of the partnership and cooperation agreements with each of the Central Asian republics is at.",1
Obviously everyone will hope that his prediction of what may happen in the future is on the gloomy side.,0
"Obviously, everyone will expect their prediction of what may happen in the future to be rather pessimistic.",1
But I have no doubt at all that he is right to point to the strategic importance of Central Asia.,0
But I have no doubt that he is right in pointing out the strategic importance of Central Asia.,1
I have heard the honourable Member talk in the past about the Caucasus as well.,0
I have also heard Your Honor speak of the Caucasus in the past.,1
So the honourable Member's remarks about the strategic importance of these regions are extremely well made.,0
The honourable Member's reflections on the strategic importance of these regions are therefore extremely well carried out.,1
We are contributing to programmes in the region which have some ecological impact.,0
We are contributing to programmes in the region that have some environmental impact.,1
Our food programmes are directly related to structural reforms in agriculture as well as poverty alleviation.,0
Our food programmes are directly linked to structural reforms in the agricultural sector as well as poverty eradication.,1
Those programmes themselves are intended to ensure that agriculture has a more soundly based position in those societies and does not consist simply of raping the land.,0
These programmes are intended to ensure that agriculture has a stronger position in these societies and that it is not simply a land graft.,1
There is an ecological aspect which we should continue to give priority to.,0
There is an ecological aspect to which we must continue to give priority.,1
We also take good note of the fact that the Member who has asked the question has applauded the Commissioner' s answer.,0
We also take very good note that the Member who asked the question applauded the Commissioner's reply.,1
This is not the usual state of affairs.,0
It's not a common occurrence.,1
And furthermore the Commissioner has not quoted from his bibliography this time.,0
And the Commissioner has not cited any literature on this case.,1
"Thank you very much, Mr Patten, for your interventions today.",0
"Thank you very much, Mr Patten, for your interventions today.",1
Question No 35 by (H-0778/99):,0
Question No 35 by (H-0778/99):,1
The report states that in Greece and Italy targets for improving ?employability? have not yet been reached and it is doubtful whether the policies to be implemented will enable the guidelines on preventing and dealing with long-term unemployment to be complied with.,0
The report states that Greece and Italy have not yet achieved the objectives of improving 'employability' and it is uncertain whether the policies it intends to implement will meet the guidelines on the prevention and combating of longterm unemployment.,1
"Could the Commission say whether the Greek Government has made any specific commitments on how to tackle the problems of youth and long-term unemployment, and what these commitments are?",0
"Can the Commission state whether the Greek Government has made concrete commitments on how it intends to address the problem of youth and longterm unemployment and, if so, what commitments it is making?",1
"Has the government legislated for and put into place a suitable system for pinpointing, recording and monitoring fluctuations in unemployment, or are most of the measures perhaps still limited to counting those out of work?",0
"Has it established and implemented an appropriate system for detecting, recording and controlling unemployment fluctuations, or is most of the measures still confined to a mere count of the unemployed?",1
"As far as Mr Papayannakis' question is concerned, in the 1999 Action Plan for Employment, the Commission proposed certain recommendations for Greece with a view to improving the efficiency of the Action Plan for Employment.",0
"- (EL) As regards the question by Mr Papayannakis, in the 1999 package of measures for employment, the Commission proposed certain recommendations for Greece with a view to increasing the effectiveness of measures for employment.",1
"The Greek Government introduced two specific programmes in 1999 as part of its employment policy: ""Yes to Work"" and ""Back to Work"" .",0
"It is worth mentioning that the Greek government, in the context of the implementation of its unemployment policy, had two concrete programmes in 1999: yes to work and yes to return to work.",1
We do not yet have the final results of these programmes and cannot yet tell if the quantitative objectives were achieved.,0
We do not yet have any definitive results of these programmes to verify whether the quantitative objectives have been achieved.,1
"In the new programme submitted for the period from 2000 to 2006, which is being financed from the Social Fund, both the resources and the policies should be used, with the Commission' s support, to implement the objectives which I referred to earlier.",0
"The new programme for the period 2000-06, financed by the European Social Fund, will have to be implemented, with the support of the Commission as well, with the necessary resources and appropriate policies to achieve the objectives I have referred to.",1
The Commission will keep a close watch on the Greek Government in order to ensure that it honours the commitments which it has made.,0
The Commission will closely monitor the Greek Government's action in respect of its commitments.,1
"Thank you, Commissioner for your reply.",0
I appreciate your response to Mrs Commissioner.,1
"You tell me that you, as the Commission, have made recommendations.",0
You tell me that you have made certain recommendations from the Commission.,1
I understand and welcome that and I hope that the recommendations will be adhered to.,0
I accept and congratulate you on this.,1
"However, my question for a very long time has been this: what happened with previous policies?",0
"I have, however, for some time wondered what has happened to the previous policies.",1
Did anyone find work? How many people found work?,0
Has anyone found a job?,1
"If you cannot tell us for this year, then last year and the year before.",0
"Over the past two years, if you can't give us this year's data.",1
What has been done about training?,0
What happened to the training?,1
Is the purpose of the famous training centres to provide jobs for instructors or trainees?,0
Are these famous training centers for employing trainers or for finding employment for those who are trained there?,1
"In other words, do we have ways of checking what is happening with this government policy in Greece?",0
We are therefore in a position to control how this policy of the Greek government is being developed.,1
"Greece has seen an increase in the employment rate and, as far as I can see, an increase in productivity.",0
Greece is experiencing an increase in employment and an increase in productivity as well - as I see here.,1
The action which the Commission can take relates to the specific guidelines.,0
What the Commission can do is to address the specific guidelines.,1
"As you know, there are 22 guidelines on which each country is evaluated.",0
"As you know, the guidelines by which each country is judged are 22.",1
"They concern access to training, the ratio of men to women with access to training, and special action for the long-term unemployed.",0
"They relate to access to training, the percentage of men and women who have access to training and to special measures for long-term unemployed.",1
"The Commission will endeavour, for all these specific guidelines, to quantify the data and to obtain specific information based on the implementation of the new Community framework for 2000 to 2006.",0
"The Commission will try to make a percentage of the figures available and to provide concrete data in all these areas, based on the implementation of the new Community framework 2000-2006.",1
Question No 36 by (H-0782/99):,0
