text,label
"The Structural Funds have played a key role in the development both of urban and rural parts of peripheral countries, mainly through the upgrading of roads, water treatment and related transport networks.",0
"The Structural Funds have played a key role in the development of both urban and rural areas in the peripheral countries, mainly through the modernisation of roads, water treatment and transport networks.",1
"This process will continue in accordance with the financial spending guidelines laid down by the EU leaders at their Berlin Summit last year, which were supported by Parliament at its last May plenary part-session.",0
"This process will continue in line with the financial spending guidelines agreed by EU leaders at the Berlin Summit last year, which received Parliament's support at the plenary in May.",1
"Key EU programmes between 1989, 1993, 1994 and 1999 have certainly helped to improve the economic competitiveness of peripheral countries and Objective 1 regions within Europe.",0
"The key EU programmes in 1989, 1993, 1994 and 1999 have certainly contributed to improving the economic competitiveness of the peripheral countries and regions of Europe covered by Objective 1.",1
The key now is to consolidate and make permanent the progress made to date.,0
The key now is to consolidate and make permanent the progress made to date.,1
"In conclusion, while key infrastructure projects have been supported by the European Regional Development Fund and the Cohesion Fund, we should remember that the European Social Fund has played a very important role in helping the less well-off in our society.",0
"In conclusion, although key infrastructure projects have been financed by the European Regional Development Fund and the Cohesion Fund, we must remember that the European Social Fund has played a very important role in helping the less fortunate of our society.",1
"Mr President, on numerous occasions in the past I have disagreed with the rapporteur on her approach to regional policy issues. This time, however, I actually agree with her.",0
"Mr President, I have repeatedly disagreed with the rapporteur in the past on the approach to regional policy issues; this time, however, I agree with her.",1
"Whether or not this will encourage her to continue along the same path, I cannot say. Nevertheless, I would like to commend her on her work.",0
"I do not know whether this encourages her to continue in the same direction, but I would like to congratulate her on this.",1
"The second point I would like to make is that we would have preferred it if the guidelines had been added to the regulation in the form of an annex, as we and Mrs McCarthy, as rapporteurs for the general regulation, had asked.",0
"The second point I would like to make is that we - as Mrs McCarthy and I have proposed, as rapporteur on the general regulation - would prefer that the guidelines were attached as an appendix to the regulation.",1
"Unfortunately, this did not happen. Mr Bernié is not to blame for this as it was a matter for the previous committee.",0
"Unfortunately, this has not been done, and it is not the responsibility of Mr Bernié; it is the responsibility of the previous committee.",1
I am raising the issue just to reiterate Parliament' s position.,0
I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am not going to say that I am,1
"Thirdly, we broadly agree on the general guidelines provided they do not deviate from the comments we have made so far.",0
"The third point I want to make is that, obviously, we generally agree with the guidelines, since they do not deviate from the observations we have made.",1
"Personally, I at least am totally in favour of the guidelines.",0
"As far as I'm concerned personally, I completely agree.",1
"As an islander, however, I would like to express my dissatisfaction at the lack of recognition of island development.",0
"Beyond this, however, I would like to express my displeasure as an islander because of the lack of interest in the development of the islands.",1
"This is not the first time that this issue has not been given the consideration it deserves. This has been an ongoing concern for the five years that I have been a Member of this Parliament, and I have raised the issue time and time again.",0
"It is not given the importance it should be given, and this is not the first time this has happened; it is already an old story in these five years in which I have been a Member of Parliament and in which I have not stopped raising the question.",1
"Commissioner, we shall continue to raise the issue, as Article 158, paragraph 1, of the Treaty of Amsterdam provides for an integrated policy for islands. Therefore, the Commission should address the issue once and for all.",0
"We will continue to raise this question, Commissioner, because there is a provision in the first paragraph of Article 158 of the Treaty of Amsterdam, which speaks of a comprehensive policy for the islands, and the Commission must therefore examine this particular question once and for all.",1
"The time has come to implement the programmes, and so Member States should also assume their responsibilities and do their jobs properly.",0
"From now on, Commissioner, the time has finally come for the programmes to be implemented, so that the Member States will have to assume their responsibilities and do their job well.",1
"As for us in Parliament, I would like to remind you of the code of conduct between the Commission and Parliament which was signed in May.",0
"As far as we are concerned, here in Parliament, I would like to remind you that there is a code of good conduct between Parliament and the Commission, which has been signed and in force since May.",1
I am absolutely certain that this code will be observed and that Parliament will keep abreast of all the developments and details concerning the implementation of the programmes.,0
I am fully convinced that this code will be respected and that Parliament will be kept informed of all progress and details of the implementation of these programmes.,1
"Mr President, I too would like to congratulate the rapporteur on her excellent work.",0
"Mr President, I also want to congratulate the rapporteur on her excellent work.",1
"Over the coming years, faced with the challenges of globalisation and eastward enlargement, Europe will, more than ever before, require appropriate detailed guidance on how to plan and revitalise its economy.",0
"I believe that in the coming years, faced with the challenge of globalization and Eastern enlargement, Europe will need more than ever adequate and precise guidelines for programming and the re-launch of its economy.",1
"To this end, Europe as a whole, and each Member State individually, will have to make optimum use of all available resources and capacities, including the Structural Funds.",0
"In this respect, Europe as a whole and each Member State in particular must make the best use of all its resources and potential and therefore also of the Structural Funds at its disposal.",1
"For this to be possible, what we need from the European Commission are not just good intentions, but clearer guidelines and a firm commitment to monitoring the way these resources are used by the Member States.",0
"To do this, a European Commission is needed which, beyond good intentions, will make its guidelines more transparent and will make every effort to monitor the use of these funds by the Member States.",1
"For example, in recent years Italy has had problems in utilising the Structural Funds, mainly because of excessive bureaucracy, insufficient information and a lack of involvement of economic and social operators at local level.",0
"Italy, for example, has had problems in recent years with the use of the Structural Funds, mainly because of excessive red tape, insufficient information and low involvement of local economic and social actors.",1
"I will conclude, Mr President, by saying that the failure of the Commission' s communication to focus on territorial pacts and, especially, methods of combating unemployment among women and young people, is cause for serious concern.",0
I would like to say that the Commission's communication is not particularly concerned with territorial agreements and particularly with the way in which women and young people are to be unemployed.,1
"Mr President, like my colleague Mr Evans, it is a particular pleasure to rise and make my first speech to this House on this very important issue, especially since I represent a part of the United Kingdom, the West Midlands, which has hitherto benefited from Objective 2 funding in particular.",0
"Mr President, as my colleague Mr Evans, I am particularly pleased to raise this question in my first speech in this House, especially because I represent a part of the United Kingdom, the West Midlands, which has benefited particularly from Objective 2 funds.",1
"But the report before the House tonight is a prime example of how, if we are not very careful, we can produce very grandiose-sounding ideas that lack the substance to make them relevant to the people who benefit directly from them.",0
"But the report presented to the House this afternoon is a great example of how, if we are not very careful, we can produce grandiloquent ideas that lack substance to make them relevant to the people who directly benefit from them.",1
"The report itself is well-intentioned but, as so often when we deal with these issues, lacks clarity of purpose and a sound basis for operability.",0
"The report itself is well-intentioned but, as is often the case when dealing with these issues, it lacks clarity of purpose and a solid basis for its operation.",1
"That is why I and my Group are proposing three key amendments and additions to the text, not to take anything away from the proposal, but to make it more relevant to those whom it is there to guide.",0
"This is why my Group and I are proposing three key amendments and additional proposals to the text, not with the intention of removing it entirely from the proposal, but to make it more relevant to those who are to carry it out.",1
I would like to explain our thinking here.,0
I'd like to explain here what we think.,1
"Firstly, we are concerned with the proper use of the Structural and Cohesion Funds.",0
"Firstly, we are concerned about the proper use of the Structural Funds and the Cohesion Funds.",1
"Next, we all too often see vast sums of money being spent on projects whose outcomes will necessarily be unclear at the start of the programme period.",0
"Secondly, we have seen too often that huge amounts of money are spent on projects whose results are necessarily inaccurate in the initial phase of the programming period.",1
But at the mid-way point or end of that period there is no effective way of terminating the project if it has not proved successful.,0
"But too often, in the middle or at the end of that period, there is no real way to finish the project if its effectiveness has not been proven.",1
"Finally, we call for a change to the balance and method by which the funds are disbursed.",0
"Finally, we support the introduction of a change in the balance sheet and the method of disbursement of funds.",1
There should be greater involvement of the private sector which will introduce financial reality as a perspective within the funding equation.,0
"There must be greater commitment from the private sector, which must present financial reality as an element of the equation of funds.",1
"Also the type of project funded needs to be shifted away from small-scale revenue-based projects, which are hard to monitor, towards capital schemes where, in the majority of cases, the benefits are there for all to see.",0
"The type of project financed also requires moving away from small-scale income-based projects, which are difficult to monitor, towards capital plans where in most cases we can all clearly appreciate the benefits.",1
I urge the House to support these changes.,0
I ask the House to support these changes.,1
"Mr President, Commissioner, I too would like to commend the rapporteur on her report, which is a meticulous and substantive piece of work.",0
"I would also like to congratulate the rapporteur on her report, which is a hard and thoughtful work.",1
These policy objectives can only be achieved through their careful coordination and organisation on the basis of well thought-out and sensible guidelines.,0
"In order to achieve the highest possible degree of success in achieving the objectives of these policies, it is necessary to coordinate and organize them on the basis of well-crafted, intelligently-designed guidelines, I would say.",1
"Let us not forget that when these policies are effective, they also benefit European citizens by directly improving their quality of life.",0
"Let us not forget that these policies, when effective, are also visible to the European citizen, who benefits from them and sees the immediate improvement in their quality of life.",1
"Mr President, Mrs Schroedter' s report undoubtedly contains several important observations, and I would like to congratulate her on that.",0
"Mr President, Mrs Schroedter's report certainly contains quite a few important remarks, and I congratulate her on that.",1
"However, I feel that we should be a little more concerned about the actual direction and outcome of the Community' s regional policy.",0
"I think, however, that we should be more concerned about the direction and outcomes of the Community's regional policy.",1
"Quite briefly, structural policy does not ease the problem of mass unemployment in any way, rather it aggravates it.",0
The Commission has already adopted a number of proposals for a directive on the protection of workers' rights.,1
"The agricultural economy and agricultural regions have been irreparably damaged by the existing regional policy, which has had dramatic consequences on employment levels in rural areas and on the living conditions of farmers, particularly in the South.",0
"The agricultural economy and rural areas are irreparably affected by regional policy, with dramatic consequences for rural employment and farmers' living conditions, mainly in the South.",1
Regional disparities are becoming much more marked within the Member States.,0
Regional inequalities are increasing dramatically in the Member States.,1
"If we examine the data presented in the sixth periodic report, we will see that the last decade has witnessed a proliferation of regional disparities.",0
"If we examine the data of the sixth report, we will see that during the last decade there have been enormous deviations from the regional development average.",1
"Little consideration, if any at all, has been given to the great problems facing the island regions of the Union whose shortcomings as regards infrastrucutres structure, transport, communication and energy has resulted in their gradual depopulation.",0
"The main problem is that the island regions of the Union are faced with a very small number of problems, and that the lack of infrastructure, transport, communications and energy is inevitably leading to depopulation.",1
The Union' s economic and social policy is just as much to blame for that as its regional policy.,0
The regional policy and the general economic and social policy of the Union are responsible for all this.,1
A large section of the Union' s population has strongly condemned this policy for being dangerous and anti grass-roots.,0
The European Union has a long history of being a major player in the fight against terrorism.,1
"Unfortunately, the new guidelines seem to be heading in the same direction and there are no signs that things will change once they have been implemented.",0
The new guidelines are unfortunately moving in the same direction and nothing suggests that they can change with the application of these guidelines.,1
"Mr President, I would like to say a few words in order to highlight two points made in these reports which are of fundamental strategic importance to the way we see the Union.",0
"Mr President, ladies and gentlemen, let me say a few words to highlight two points which these reports remind us of and which are of essential strategic importance in our view of the Union.",1
